timestamp,users_holding
7/15/2020 14:14,160965
7/15/2020 14:24,160965
7/15/2020 14:32,160965
7/15/2020 14:42,160965
7/15/2020 14:52,160965
7/15/2020 15:01,160965
7/15/2020 15:12,160723
7/15/2020 15:22,160723
7/15/2020 15:31,160723
7/15/2020 15:41,160723
7/15/2020 15:52,160723
7/15/2020 16:02,160723
7/15/2020 16:12,160541
7/15/2020 16:22,160541
7/15/2020 16:32,160541
7/15/2020 16:42,160541
7/15/2020 16:52,160541
7/15/2020 17:02,160541
7/15/2020 17:10,160541
7/15/2020 17:18,160645
7/15/2020 17:25,160645
7/15/2020 17:33,160645
7/15/2020 17:41,160645
7/15/2020 17:49,160645
7/15/2020 17:57,160645
7/15/2020 18:05,160581
7/15/2020 18:13,160581
7/15/2020 18:21,160581
7/15/2020 18:28,160581
7/15/2020 18:36,160581
7/15/2020 18:44,160581
7/15/2020 18:53,160581
7/15/2020 19:01,160581
7/15/2020 19:07,160581
7/15/2020 19:17,160484
7/15/2020 19:25,160484
7/15/2020 19:35,160484
7/15/2020 19:44,160484
7/15/2020 19:54,160484
7/15/2020 20:04,160484
7/15/2020 20:14,160431
7/15/2020 20:24,160431
7/15/2020 20:34,160431
7/15/2020 20:44,160431
7/15/2020 20:54,160431
7/15/2020 21:03,160431
7/15/2020 21:13,160426
7/15/2020 21:23,160426
7/15/2020 21:33,160426
7/15/2020 21:43,160426
7/15/2020 21:54,160426
7/15/2020 22:04,160426
7/15/2020 22:14,160448
7/15/2020 22:23,160448
7/15/2020 22:33,160448
7/15/2020 22:43,160448
7/15/2020 22:53,160448
7/15/2020 22:56,160448
7/15/2020 23:01,160448
7/15/2020 23:22,160448
7/15/2020 23:32,160448
7/15/2020 23:42,160448
7/15/2020 23:52,160448
7/16/2020 0:02,160448
7/16/2020 0:12,160448
7/16/2020 0:23,160448
7/16/2020 0:33,160448
7/16/2020 0:43,160448
7/16/2020 0:53,160448
7/16/2020 1:03,160448
7/16/2020 1:13,160448
7/16/2020 1:23,160448
7/16/2020 1:33,160448
7/16/2020 1:42,160448
7/16/2020 1:52,160448
7/16/2020 2:02,160448
7/16/2020 2:12,160448
7/16/2020 2:22,160448
7/16/2020 2:32,160448
7/16/2020 2:42,160448
7/16/2020 2:53,160448
7/16/2020 2:54,160448
7/16/2020 3:13,160448
7/16/2020 3:23,160448
7/16/2020 3:33,160448
7/16/2020 3:43,160448
7/16/2020 3:53,160448
7/16/2020 4:04,160448
7/16/2020 4:14,160448
7/16/2020 4:24,160438
7/16/2020 4:34,160438
7/16/2020 4:44,160438
7/16/2020 4:54,160438
7/16/2020 5:04,160438
7/16/2020 5:14,160438
7/16/2020 5:23,160437
7/16/2020 5:33,160437
7/16/2020 5:46,160437
7/16/2020 5:57,160437
7/16/2020 6:07,160437
7/16/2020 6:15,160437
7/16/2020 6:23,160437
7/16/2020 6:33,160437
7/16/2020 6:42,160437
7/16/2020 6:51,160437
7/16/2020 6:52,160437
7/16/2020 6:52,160437
7/16/2020 7:23,160437
7/16/2020 7:35,160437
7/16/2020 7:39,160437
7/16/2020 7:49,160437
7/16/2020 7:55,160437
7/16/2020 8:06,160437
7/16/2020 8:16,160437
7/16/2020 8:25,160437
7/16/2020 8:35,160437
7/16/2020 8:44,160437
7/16/2020 8:53,160437
7/16/2020 9:03,160437
7/16/2020 9:13,160437
7/16/2020 9:23,160437
7/16/2020 9:33,160437
7/16/2020 9:42,160437
7/16/2020 9:51,160437
7/16/2020 9:59,160437
7/16/2020 10:09,160437
7/16/2020 10:16,160437
7/16/2020 10:26,160437
7/16/2020 10:34,160437
7/16/2020 10:44,160437
7/16/2020 10:55,160437
7/16/2020 11:06,160437
7/16/2020 11:17,160437
7/16/2020 11:27,160437
7/16/2020 11:38,160437
7/16/2020 11:49,160437
7/16/2020 12:00,160437
7/16/2020 12:12,160437
7/16/2020 12:23,160437
7/16/2020 12:34,160437
7/16/2020 12:45,160437
7/16/2020 12:56,160437
7/16/2020 13:08,160437
7/16/2020 13:19,160443
7/16/2020 13:31,160443
7/16/2020 13:43,160443
7/16/2020 13:54,160443
7/16/2020 14:05,160443
7/16/2020 14:16,160871
7/16/2020 14:27,160871
7/16/2020 14:32,160871
7/16/2020 14:36,160871
7/16/2020 14:59,160871
7/16/2020 15:11,160871
7/16/2020 16:55,160978
7/16/2020 17:03,160978
7/16/2020 17:11,160978
7/16/2020 17:19,160995
7/16/2020 17:27,160995
7/16/2020 17:36,160995
7/16/2020 17:44,160995
7/16/2020 17:52,160995
7/16/2020 18:00,160995
7/16/2020 18:08,160995
7/16/2020 18:16,160995
7/16/2020 18:25,160995
7/16/2020 18:33,160855
7/16/2020 18:41,160855
7/16/2020 18:49,160855
7/16/2020 18:56,160855
7/16/2020 19:05,160855
7/16/2020 19:14,160812
7/16/2020 19:24,160812
7/16/2020 19:34,160812
7/16/2020 19:44,160812
7/16/2020 19:54,160812
7/16/2020 20:04,160949
7/16/2020 20:14,160949
7/16/2020 20:24,160949
7/16/2020 20:34,160949
7/16/2020 20:44,160949
7/16/2020 20:54,160949
7/16/2020 21:04,160968
7/16/2020 21:14,160968
7/16/2020 21:25,160968
7/16/2020 21:35,160968
7/16/2020 21:45,160968
7/16/2020 21:55,160968
7/16/2020 22:05,160968
7/16/2020 22:15,160968
7/16/2020 22:25,160988
7/16/2020 22:35,160988
7/16/2020 22:45,160988
7/16/2020 22:49,160988
7/16/2020 22:53,160988
7/16/2020 23:15,160988
7/16/2020 23:25,160988
7/16/2020 23:35,160988
7/16/2020 23:45,160988
7/16/2020 23:55,160988
7/17/2020 0:06,160988
7/17/2020 0:17,160988
7/17/2020 0:27,160988
7/17/2020 0:38,160988
7/17/2020 0:48,160988
7/17/2020 0:58,160988
7/17/2020 1:09,160988
7/17/2020 1:19,160988
7/17/2020 1:29,160988
7/17/2020 1:39,160988
7/17/2020 1:49,160988
7/17/2020 1:59,160988
7/17/2020 2:09,160988
7/17/2020 2:19,160988
7/17/2020 2:29,160988
7/17/2020 2:39,160988
7/17/2020 2:49,160988
7/17/2020 2:50,160988
7/17/2020 3:09,160988
7/17/2020 3:19,160988
7/17/2020 3:29,160988
7/17/2020 3:39,160988
7/17/2020 3:49,160988
7/17/2020 4:00,160988
7/17/2020 4:10,160988
7/17/2020 4:20,160979
7/17/2020 4:30,160979
7/17/2020 4:40,160979
7/17/2020 4:50,160979
7/17/2020 5:00,160979
7/17/2020 5:10,160979
7/17/2020 5:20,160979
7/17/2020 5:30,160979
7/17/2020 5:40,160979
7/17/2020 5:50,160979
7/17/2020 6:00,160979
7/17/2020 6:09,160979
7/17/2020 6:17,160979
7/17/2020 6:25,160979
7/17/2020 6:33,160979
7/17/2020 6:42,160979
7/17/2020 6:42,160979
7/17/2020 6:42,160979
7/17/2020 7:06,160979
7/17/2020 7:15,160979
7/17/2020 7:23,160979
7/17/2020 7:31,160979
7/17/2020 7:39,160979
7/17/2020 7:47,160979
7/17/2020 7:55,160979
7/17/2020 8:04,160979
7/17/2020 8:12,160979
7/17/2020 8:20,160979
7/17/2020 8:29,160979
7/17/2020 8:38,160979
7/17/2020 8:46,160979
7/17/2020 8:54,160979
7/17/2020 9:02,160979
7/17/2020 9:10,160979
7/17/2020 9:19,160979
7/17/2020 9:27,160979
7/17/2020 9:35,160979
7/17/2020 9:43,160979
7/17/2020 9:51,160979
7/17/2020 9:59,160979
7/17/2020 10:01,160979
7/17/2020 10:09,160979
7/17/2020 10:23,160979
7/17/2020 10:33,160979
7/17/2020 10:44,160979
7/17/2020 10:54,160979
7/17/2020 11:04,160979
7/17/2020 11:14,160979
7/17/2020 11:24,160979
7/17/2020 11:34,160979
7/17/2020 11:45,160979
7/17/2020 11:55,160979
7/17/2020 12:05,160979
7/17/2020 12:15,160979
7/17/2020 12:26,160979
7/17/2020 12:36,160979
7/17/2020 12:46,160979
7/17/2020 12:56,160979
7/17/2020 13:07,160979
7/17/2020 13:17,160985
7/17/2020 13:25,160985
7/17/2020 13:34,160985
7/17/2020 13:42,160985
7/17/2020 13:50,160985
7/17/2020 13:59,160985
7/17/2020 14:08,160985
7/17/2020 14:16,160985
7/17/2020 14:25,160985
7/17/2020 14:33,160985
7/17/2020 14:41,160985
7/17/2020 14:49,160985
7/17/2020 14:58,160985
7/17/2020 15:06,160985
7/17/2020 15:15,161087
7/17/2020 15:24,161087
7/17/2020 15:33,161087
7/17/2020 15:41,161087
7/17/2020 15:49,161087
7/17/2020 15:55,161087
7/17/2020 16:05,161242
7/17/2020 16:12,161242
7/17/2020 16:21,161242
7/17/2020 16:29,161242
7/17/2020 16:38,161242
7/17/2020 16:47,161242
7/17/2020 16:55,161242
7/17/2020 17:00,161242
7/17/2020 17:08,161219
7/17/2020 17:16,161219
7/17/2020 17:25,161219
7/17/2020 17:33,161219
7/17/2020 17:42,161219
7/17/2020 17:50,161219
7/17/2020 17:59,161219
7/17/2020 18:07,161287
7/17/2020 18:16,161287
7/17/2020 18:25,161287
7/17/2020 18:33,161287
7/17/2020 18:42,161287
7/17/2020 18:50,161287
7/17/2020 18:58,161287
7/17/2020 19:01,161287
7/17/2020 19:11,161287
7/17/2020 19:20,161483
7/17/2020 19:28,161483
7/17/2020 19:36,161483
7/17/2020 19:40,161483
7/17/2020 19:48,161483
7/17/2020 19:56,161483
7/17/2020 20:04,161713
7/17/2020 20:12,161713
7/17/2020 20:20,161713
7/17/2020 20:28,161713
7/17/2020 20:36,161713
7/17/2020 20:44,161713
7/17/2020 20:52,161713
7/17/2020 21:00,161713
7/17/2020 21:09,164696
7/17/2020 21:17,164696
7/17/2020 21:24,164696
7/17/2020 21:33,164696
7/17/2020 21:39,164696
7/17/2020 21:49,164696
7/17/2020 21:57,164696
7/17/2020 22:07,164696
7/17/2020 22:17,166559
7/17/2020 22:27,166559
7/17/2020 22:38,166559
7/17/2020 22:48,166559
7/17/2020 22:59,166559
7/17/2020 23:09,166559
7/17/2020 23:20,166559
7/17/2020 23:30,166559
7/17/2020 23:40,166559
7/17/2020 23:50,166559
7/18/2020 0:00,166559
7/18/2020 0:13,166559
7/18/2020 0:23,166559
7/18/2020 0:34,166559
7/18/2020 0:45,166559
7/18/2020 0:55,166559
7/18/2020 1:05,166559
7/18/2020 1:15,166559
7/18/2020 1:25,166559
7/18/2020 1:36,166559
7/18/2020 1:39,166559
7/18/2020 1:44,166559
7/18/2020 2:06,166559
7/18/2020 2:16,166559
7/18/2020 2:26,166559
7/18/2020 2:36,166559
7/18/2020 2:46,166559
7/18/2020 2:56,166559
7/18/2020 3:06,166559
7/18/2020 3:16,166559
7/18/2020 3:26,166559
7/18/2020 3:36,166559
7/18/2020 3:47,166559
7/18/2020 3:57,166559
7/18/2020 4:07,166559
7/18/2020 4:18,166559
7/18/2020 4:28,166559
7/18/2020 4:38,166559
7/18/2020 4:48,166559
7/18/2020 4:58,166559
7/18/2020 5:09,166559
7/18/2020 5:20,166559
7/18/2020 5:30,166559
7/18/2020 5:40,166559
7/18/2020 5:41,166559
7/18/2020 6:00,166559
7/18/2020 6:10,166559
7/18/2020 8:32,166800
7/18/2020 8:42,166800
7/18/2020 8:51,166800
7/18/2020 8:59,166800
7/18/2020 9:07,166800
7/18/2020 9:15,166800
7/18/2020 9:23,166800
7/18/2020 9:31,166800
7/18/2020 9:39,166800
7/18/2020 9:47,166800
7/18/2020 9:55,166800
7/18/2020 10:03,166800
7/18/2020 10:11,166800
7/18/2020 10:19,166800
7/18/2020 10:27,166800
7/18/2020 10:34,166800
7/18/2020 10:43,166800
7/18/2020 10:51,166800
7/18/2020 11:01,166800
7/18/2020 11:11,166792
7/18/2020 11:21,166792
7/18/2020 11:31,166792
7/18/2020 11:41,166792
7/18/2020 11:51,166792
7/18/2020 12:01,166792
7/18/2020 12:11,166792
7/18/2020 12:21,166792
7/18/2020 12:31,166792
7/18/2020 12:41,166792
7/18/2020 12:51,166792
7/18/2020 13:01,166792
7/18/2020 13:12,166792
7/18/2020 13:22,166792
7/18/2020 13:32,166792
7/18/2020 13:42,166792
7/18/2020 13:52,166792
7/18/2020 14:02,166792
7/18/2020 14:12,166792
7/18/2020 14:22,166792
7/18/2020 14:25,166792
7/18/2020 14:30,166792
7/18/2020 14:52,166792
7/18/2020 15:02,166792
7/18/2020 15:12,166792
7/18/2020 15:22,166792
7/18/2020 15:32,166792
7/18/2020 15:42,166792
7/18/2020 15:52,166792
7/18/2020 16:02,166792
7/18/2020 16:12,166792
7/18/2020 16:22,166792
7/18/2020 16:32,166792
7/18/2020 16:42,166792
7/18/2020 16:52,166792
7/18/2020 17:02,166792
7/18/2020 17:12,166792
7/18/2020 17:22,166792
7/18/2020 17:32,166792
7/18/2020 17:42,166792
7/18/2020 17:52,166792
7/18/2020 18:02,166792
7/18/2020 18:12,166792
7/18/2020 18:22,166792
7/18/2020 18:23,166792
7/18/2020 18:42,166792
7/18/2020 18:52,166792
7/18/2020 19:02,166792
7/18/2020 19:12,166792
7/18/2020 19:22,166792
7/18/2020 19:32,166792
7/18/2020 19:42,166792
7/18/2020 22:07,166792
7/18/2020 22:14,166792
7/18/2020 22:22,166792
7/18/2020 22:29,166792
7/18/2020 22:37,166792
7/18/2020 22:45,166792
7/18/2020 22:52,166792
7/18/2020 23:00,166792
7/18/2020 23:07,166792
7/18/2020 23:15,166792
7/18/2020 23:22,166792
7/18/2020 23:30,166792
7/18/2020 23:37,166792
7/18/2020 23:45,166792
7/18/2020 23:53,166792
7/18/2020 23:59,166792
7/19/2020 0:08,166792
7/19/2020 0:16,166792
7/19/2020 0:25,166792
7/19/2020 0:35,166792
7/19/2020 0:45,166792
7/19/2020 0:54,166792
7/19/2020 1:04,166792
7/19/2020 1:13,166792
7/19/2020 1:23,166792
7/19/2020 1:33,166792
7/19/2020 1:42,166792
7/19/2020 1:52,166792
7/19/2020 2:01,166792
7/19/2020 2:11,166792
7/19/2020 2:20,166792
7/19/2020 2:30,166792
7/19/2020 2:40,166792
7/19/2020 2:49,166792
7/19/2020 2:59,166792
7/19/2020 3:08,166792
7/19/2020 3:18,166792
7/19/2020 3:27,166792
7/19/2020 3:37,166792
7/19/2020 3:41,166792
7/19/2020 3:45,166792
7/19/2020 4:06,166792
7/19/2020 4:15,166792
7/19/2020 4:25,166792
7/19/2020 4:34,166792
7/19/2020 4:44,166792
7/19/2020 4:53,166792
7/19/2020 5:03,166792
7/19/2020 5:13,166792
7/19/2020 5:22,166792
7/19/2020 5:32,166792
7/19/2020 5:41,166792
7/19/2020 5:51,166792
7/19/2020 6:00,166792
7/19/2020 6:10,166792
7/19/2020 6:19,166792
7/19/2020 6:29,166792
7/19/2020 6:40,166792
7/19/2020 6:48,166792
7/19/2020 6:55,166792
7/19/2020 7:03,166792
7/19/2020 7:11,166792
7/19/2020 7:18,166792
7/19/2020 7:26,166792
7/19/2020 7:33,166792
7/19/2020 7:41,166792
7/19/2020 7:48,166792
7/19/2020 7:56,166792
7/19/2020 8:04,166792
7/19/2020 8:11,166792
7/19/2020 8:19,166792
7/19/2020 8:26,166792
7/19/2020 8:33,166792
7/19/2020 8:41,166792
7/19/2020 8:49,166792
7/19/2020 8:59,166792
7/19/2020 9:08,166792
7/19/2020 9:18,166792
7/19/2020 9:27,166792
7/19/2020 9:37,166792
7/19/2020 9:47,166792
7/19/2020 9:56,166792
7/19/2020 10:06,166792
7/19/2020 10:16,166792
7/19/2020 10:25,166792
7/19/2020 10:35,166792
7/19/2020 10:44,166792
7/19/2020 10:54,166792
7/19/2020 11:04,166792
7/19/2020 11:13,166792
7/19/2020 11:23,166792
7/19/2020 11:32,166792
7/19/2020 11:42,166792
7/19/2020 11:52,166792
7/19/2020 12:01,166792
7/19/2020 12:11,166792
7/19/2020 12:14,166792
7/19/2020 12:18,166792
7/19/2020 12:40,166792
7/19/2020 12:49,166792
7/19/2020 12:59,166792
7/19/2020 13:08,166792
7/19/2020 13:18,166792
7/19/2020 13:28,166792
7/19/2020 13:37,166792
7/19/2020 13:47,166792
7/19/2020 13:56,166792
7/19/2020 14:06,166792
7/19/2020 14:16,166792
7/19/2020 14:25,166792
7/19/2020 14:35,166792
7/19/2020 14:44,166792
7/19/2020 14:54,166792
7/19/2020 15:03,166792
7/19/2020 15:13,166792
7/19/2020 15:23,166792
7/19/2020 15:32,166792
7/19/2020 15:42,166792
7/19/2020 15:51,166792
7/19/2020 16:01,166792
7/19/2020 16:02,166792
7/19/2020 16:20,166792
7/19/2020 16:30,166792
7/19/2020 16:39,166792
7/19/2020 16:49,166792
7/19/2020 16:59,166792
7/19/2020 17:08,166792
7/19/2020 17:18,166792
7/19/2020 17:28,166792
7/19/2020 17:37,166792
7/19/2020 17:47,166792
7/19/2020 17:56,166792
7/19/2020 18:06,166792
7/19/2020 18:15,166792
7/19/2020 18:25,166792
7/19/2020 18:35,166792
7/19/2020 18:44,166792
7/19/2020 18:54,166792
7/19/2020 19:03,166792
7/19/2020 19:11,166792
7/19/2020 19:19,166792
7/19/2020 19:26,166792
7/19/2020 19:34,166792
7/19/2020 19:41,166792
7/19/2020 19:41,166792
7/19/2020 19:42,166792
7/19/2020 20:04,166792
7/19/2020 20:12,166792
7/19/2020 20:19,166792
7/19/2020 20:27,166792
7/19/2020 20:34,166792
7/19/2020 20:42,166792
7/19/2020 20:50,166792
7/19/2020 20:57,166792
7/19/2020 21:05,166792
7/19/2020 21:12,166792
7/19/2020 21:20,166792
7/19/2020 21:28,166792
7/19/2020 21:35,166792
7/19/2020 21:43,166792
7/19/2020 21:50,166792
7/19/2020 21:58,166792
7/19/2020 22:05,166792
7/19/2020 22:13,166792
7/19/2020 22:21,166792
7/19/2020 22:28,166792
7/19/2020 22:36,166792
7/19/2020 22:43,166792
7/19/2020 22:45,166792
7/19/2020 22:53,166792
7/19/2020 23:06,166792
7/19/2020 23:16,166792
7/19/2020 23:25,166792
7/19/2020 23:35,166792
7/19/2020 23:44,166792
7/19/2020 23:54,166792
7/20/2020 0:04,166792
7/20/2020 0:13,166792
7/20/2020 0:23,166792
7/20/2020 0:32,166792
7/20/2020 0:42,166792
7/20/2020 0:52,166792
7/20/2020 1:01,166792
7/20/2020 1:11,166792
7/20/2020 1:20,166792
7/20/2020 1:30,166792
7/20/2020 1:39,166792
7/20/2020 1:49,166792
7/20/2020 1:57,166792
7/20/2020 2:04,166792
7/20/2020 2:12,166792
7/20/2020 2:20,166792
7/20/2020 2:27,166792
7/20/2020 2:35,166792
7/20/2020 2:42,166792
7/20/2020 2:50,166792
7/20/2020 2:58,166792
7/20/2020 3:05,166792
7/20/2020 3:13,166792
7/20/2020 3:20,166792
7/20/2020 3:28,166792
7/20/2020 3:36,166792
7/20/2020 3:43,166792
7/20/2020 3:51,166792
7/20/2020 3:58,166792
7/20/2020 4:06,166792
7/20/2020 4:11,166792
7/20/2020 4:19,166792
7/20/2020 4:25,166792
7/20/2020 4:33,166792
7/20/2020 4:41,166792
7/20/2020 4:48,166792
7/20/2020 4:56,166792
7/20/2020 5:04,166792
7/20/2020 5:11,166792
7/20/2020 5:19,166792
7/20/2020 5:27,166792
7/20/2020 5:35,166792
7/20/2020 5:42,166792
7/20/2020 5:50,166792
7/20/2020 5:58,166792
7/20/2020 6:06,166792
7/20/2020 6:13,166792
7/20/2020 6:21,166792
7/20/2020 6:29,166792
7/20/2020 6:37,166792
7/20/2020 6:44,166792
7/20/2020 6:52,166792
7/20/2020 7:00,166792
7/20/2020 7:08,166792
7/20/2020 7:15,166792
7/20/2020 7:23,166792
7/20/2020 7:31,166792
7/20/2020 7:38,166792
7/20/2020 7:46,166792
7/20/2020 7:54,166792
7/20/2020 8:02,166792
7/20/2020 8:09,166792
7/20/2020 8:17,166792
7/20/2020 8:25,166792
7/20/2020 8:32,166792
7/20/2020 8:40,166792
7/20/2020 8:48,166792
7/20/2020 8:56,166792
7/20/2020 9:03,166792
7/20/2020 9:11,166792
7/20/2020 9:19,166792
7/20/2020 9:27,166792
7/20/2020 9:34,166792
7/20/2020 9:42,166792
7/20/2020 9:50,166792
7/20/2020 9:57,166792
7/20/2020 10:05,166792
7/20/2020 10:13,166792
7/20/2020 10:21,166792
7/20/2020 10:28,166792
7/20/2020 10:36,166792
7/20/2020 10:44,166792
7/20/2020 10:52,166792
7/20/2020 10:59,166792
7/20/2020 11:07,166792
7/20/2020 11:15,166792
7/20/2020 11:23,166792
7/20/2020 11:30,166792
7/20/2020 11:38,166792
7/20/2020 11:46,166792
7/20/2020 11:54,166792
7/20/2020 12:01,166792
7/20/2020 12:09,166792
7/20/2020 12:17,166792
7/20/2020 12:25,166792
7/20/2020 12:32,166792
7/20/2020 12:40,166792
7/20/2020 12:48,166792
7/20/2020 12:55,166792
7/20/2020 13:03,166792
7/20/2020 13:11,166792
7/20/2020 13:19,166792
7/20/2020 13:27,166792
7/20/2020 13:34,166792
7/20/2020 13:42,166792
7/20/2020 13:50,166792
7/20/2020 13:58,166792
7/20/2020 14:05,166792
7/20/2020 14:13,166792
7/20/2020 14:21,166792
7/20/2020 14:40,166792
7/20/2020 15:40,173788
7/20/2020 16:40,174858
7/20/2020 17:40,175907
7/20/2020 18:40,176735
7/20/2020 19:40,177356
7/20/2020 20:40,178293
7/20/2020 21:40,178540
7/20/2020 22:40,178697
7/20/2020 23:40,178697
7/21/2020 0:40,178697
7/21/2020 1:40,178697
7/21/2020 2:40,178697
7/21/2020 3:40,178697
7/21/2020 4:40,178697
7/21/2020 5:40,178691
7/21/2020 6:40,178691
7/21/2020 7:40,178691
7/21/2020 8:40,178691
7/21/2020 9:40,178691
7/21/2020 10:40,178691
7/21/2020 11:40,178691
7/21/2020 12:40,178691
7/21/2020 13:40,178729
7/21/2020 14:40,180565
7/21/2020 15:40,180565
7/21/2020 16:40,181427
7/21/2020 17:40,181847
7/21/2020 18:40,182164
7/21/2020 19:40,182441
7/21/2020 20:40,182901
7/21/2020 21:40,182956
7/21/2020 22:40,183001
7/21/2020 23:40,183001
7/22/2020 0:40,183001
7/22/2020 1:40,183001
7/22/2020 2:40,183001
7/22/2020 3:40,183001
7/22/2020 4:40,183001
7/22/2020 5:40,182989
7/22/2020 6:40,182989
7/22/2020 7:40,182989
7/22/2020 8:40,182989
7/22/2020 9:40,182989
7/22/2020 10:40,182989
7/22/2020 11:40,182989
7/22/2020 12:40,182989
7/22/2020 13:40,183005
7/22/2020 14:40,183058
7/22/2020 15:40,182455
7/22/2020 16:40,182688
7/22/2020 17:40,182961
7/22/2020 18:40,183343
7/22/2020 19:40,183587
7/22/2020 20:40,183829
7/22/2020 21:40,183936
7/22/2020 22:40,184028
7/22/2020 23:40,184028
7/23/2020 0:40,184028
7/23/2020 1:40,184028
7/23/2020 2:40,184028
7/23/2020 3:40,184028
7/23/2020 4:40,184028
7/23/2020 5:40,184017
7/23/2020 6:40,184017
7/23/2020 7:40,184017
7/23/2020 8:40,184017
7/23/2020 9:40,184017
7/23/2020 10:40,184017
7/23/2020 11:40,184017
7/23/2020 13:06,184026
7/23/2020 13:40,184026
7/23/2020 14:40,183894
7/23/2020 15:40,183407
7/23/2020 16:40,184379
7/23/2020 17:40,184540
7/23/2020 18:40,184502
7/23/2020 19:40,184237
7/23/2020 20:40,184513
7/23/2020 21:40,184597
7/23/2020 22:40,184693
7/23/2020 23:40,184693
7/24/2020 0:40,184693
7/24/2020 1:40,184693
7/24/2020 2:40,184693
7/24/2020 3:40,184693
7/24/2020 4:40,184693
7/24/2020 5:40,184693
7/24/2020 6:40,184693
7/24/2020 7:40,184693
7/24/2020 8:40,184693
7/24/2020 9:40,184693
7/24/2020 10:40,184693
7/24/2020 11:40,184693
7/24/2020 12:40,184693
7/24/2020 13:40,184756
7/24/2020 14:40,183440
7/24/2020 15:40,184632
7/24/2020 16:40,185010
7/24/2020 17:40,185289
7/24/2020 18:40,186028
7/24/2020 19:40,186538
7/24/2020 20:40,187245
7/24/2020 21:40,187343
7/24/2020 22:40,187455
7/24/2020 23:40,187455
7/25/2020 0:40,187455
7/25/2020 1:40,187455
7/25/2020 2:40,187455
7/25/2020 3:40,187455
7/25/2020 4:40,187455
7/25/2020 5:40,187651
7/25/2020 6:40,187637
7/25/2020 7:40,187637
7/25/2020 8:40,187637
7/25/2020 9:40,187637
7/25/2020 10:40,187637
7/25/2020 11:40,187637
7/25/2020 12:40,187637
7/25/2020 13:40,187637
7/25/2020 14:40,187637
7/25/2020 15:40,187637
7/25/2020 16:40,187637
7/25/2020 17:40,187637
7/25/2020 18:40,187637
7/25/2020 19:40,187637
7/25/2020 20:40,187637
7/25/2020 21:40,187637
7/25/2020 22:40,187637
7/25/2020 23:40,187637
7/26/2020 0:40,187637
7/26/2020 1:40,187637
7/26/2020 2:40,187637
7/26/2020 3:40,187637
7/26/2020 4:40,187637
7/26/2020 5:40,187637
7/26/2020 6:40,187637
7/26/2020 7:40,187637
7/26/2020 8:40,187637
7/26/2020 9:40,187637
7/26/2020 10:40,187637
7/26/2020 11:40,187637
7/26/2020 12:40,187637
7/26/2020 13:40,187637
7/26/2020 14:40,187637
7/26/2020 15:40,187637
7/26/2020 16:40,187637
7/26/2020 17:40,187637
7/26/2020 18:40,187637
7/26/2020 19:40,187637
7/26/2020 20:40,187637
7/26/2020 21:40,187637
7/26/2020 22:40,187637
7/26/2020 23:40,187637
7/27/2020 0:40,187637
7/27/2020 1:40,187637
7/27/2020 2:40,187637
7/27/2020 3:40,187637
7/27/2020 4:40,187637
7/27/2020 5:40,187637
7/27/2020 6:40,187637
7/27/2020 7:40,187637
7/27/2020 8:40,187637
7/27/2020 9:40,187637
7/27/2020 10:40,187637
7/27/2020 11:40,187637
7/27/2020 12:40,187637
7/27/2020 13:40,187641
7/27/2020 14:40,190652
7/27/2020 15:40,192697
7/27/2020 16:40,192855
7/27/2020 17:40,193124
7/27/2020 18:40,193289
7/27/2020 19:40,193674
7/27/2020 20:40,193804
7/27/2020 21:40,193863
7/27/2020 22:40,193917
7/27/2020 23:40,193917
7/28/2020 0:40,193917
7/28/2020 1:40,193917
7/28/2020 2:40,193917
7/28/2020 3:40,193917
7/28/2020 4:40,193903
7/28/2020 7:02,193903
7/28/2020 7:03,193903
7/28/2020 7:40,193903
7/28/2020 8:40,193903
7/28/2020 9:40,193903
7/28/2020 10:40,193903
7/28/2020 11:40,193903
7/28/2020 13:09,193976
7/28/2020 13:40,193976
7/28/2020 14:40,194434
7/28/2020 15:40,194297
7/28/2020 16:40,194328
7/28/2020 17:40,194328
7/28/2020 18:40,194415
7/28/2020 19:40,194410
7/28/2020 20:40,194386
7/28/2020 21:40,194409
7/28/2020 22:40,194404
7/28/2020 23:40,194404
7/29/2020 0:40,194404
7/29/2020 1:40,194404
7/29/2020 2:40,194404
7/29/2020 3:40,194404
7/29/2020 4:40,194404
7/29/2020 5:40,194403
7/29/2020 6:40,194389
7/29/2020 7:40,194389
7/29/2020 8:40,194389
7/29/2020 9:40,194389
7/29/2020 10:40,194389
7/29/2020 11:40,194389
7/29/2020 13:12,194364
7/29/2020 13:40,194364
7/29/2020 14:40,193828
7/29/2020 15:40,193373
7/29/2020 16:40,193333
7/29/2020 17:40,193308
7/29/2020 18:40,193225
7/29/2020 19:40,193301
7/29/2020 20:40,193347
7/29/2020 21:40,193344
7/29/2020 22:40,193343
7/29/2020 23:40,193343
7/30/2020 0:40,193343
7/30/2020 1:40,193343
7/30/2020 2:40,193343
7/30/2020 3:40,193343
7/30/2020 4:40,193326
7/30/2020 5:40,193331
7/30/2020 6:40,193331
7/30/2020 7:40,193330
7/30/2020 8:40,193330
7/30/2020 9:40,193330
7/30/2020 10:40,193330
7/30/2020 11:40,193330
7/30/2020 13:04,193355
7/30/2020 13:40,193355
7/30/2020 14:40,193062
7/30/2020 15:40,192628
7/30/2020 16:40,192608
7/30/2020 17:40,192712
7/30/2020 18:40,192762
